job_size,perc_jobs_lte
866,99.45852733280238
867,99.45852733280238
868,99.45852733280238
869,99.45852733280238
870,99.45852733280238
871,99.45852733280238
872,99.45852733280238
873,99.45852733280238
874,99.45852733280238
875,99.45852733280238
876,99.45852733280238
877,99.45852733280238
878,99.45852733280238
879,99.45852733280238
880,99.45852733280238
881,99.45852733280238
882,99.45852733280238
883,99.45852733280238
884,99.45852733280238
885,99.45852733280238
886,99.45852733280238
887,99.45852733280238
888,99.45852733280238
889,99.45852733280238
890,99.45852733280238
891,99.45852733280238
892,99.45852733280238
893,99.45852733280238
894,99.45852733280238
895,99.45852733280238
896,99.45852733280238
897,99.45852733280238
898,99.45852733280238
899,99.45852733280238
900,99.74771001636803
901,99.74771001636803
902,99.74771001636803
903,99.74771001636803
904,99.74771001636803
905,99.74771001636803
906,99.74771001636803
907,99.74771001636803
908,99.74771001636803
909,99.74771001636803
910,99.74771001636803
911,99.74771001636803
912,99.74771001636803
913,99.74771001636803
914,99.74771001636803
915,99.74771001636803
916,99.74771001636803
917,99.74771001636803
918,99.74771001636803
919,99.74771001636803
920,99.74771001636803
921,99.74771001636803
922,99.74771001636803
923,99.74771001636803
924,99.74771001636803
925,99.74771001636803
926,99.74771001636803
927,99.74771001636803
928,99.74771001636803
929,99.74771001636803
930,99.74771001636803
931,99.74771001636803
932,99.74771001636803
933,99.74771001636803
934,99.74771001636803
935,99.74771001636803
936,99.74771001636803
937,99.74771001636803
938,99.74771001636803
939,99.74771001636803
940,99.74771001636803
941,99.74771001636803
942,99.74771001636803
943,99.74771001636803
944,99.74771001636803
945,99.74771001636803
946,99.74771001636803
947,99.74771001636803
948,99.74771001636803
949,99.74771001636803
950,99.74771001636803
951,99.74771001636803
952,99.74771001636803
953,99.74771001636803
954,99.74771001636803
955,99.74771001636803
956,99.74771001636803
957,99.74771001636803
958,99.74771001636803
959,99.74771001636803
960,99.74771001636803
961,99.74771001636803
962,99.74771001636803
963,99.74771001636803
964,99.74771001636803
965,99.74771001636803
966,99.74771001636803
967,99.74771001636803
968,99.74771001636803
969,99.74771001636803
970,99.74771001636803
971,99.74771001636803
972,99.74771001636803
973,99.74771001636803
974,99.74771001636803
975,99.74771001636803
976,99.74771001636803
977,99.74771001636803
978,99.74771001636803
979,99.74771001636803
980,99.74771001636803
981,99.74771001636803
982,99.74771001636803
983,99.74771001636803
984,99.74771001636803
985,99.74771001636803
986,99.74771001636803
987,99.74771001636803
988,99.74771001636803
989,99.74771001636803
990,99.74771001636803
991,99.74771001636803
992,99.74771001636803
993,99.74771001636803
994,99.74771001636803
995,99.74771001636803
996,99.74771001636803
997,99.74771001636803
998,99.74771001636803
999,99.74771001636803
1000,99.9521826209094
1001,99.9521826209094
1002,99.9521826209094
1003,99.9521826209094
1004,99.9521826209094
1005,99.9521826209094
1006,99.9521826209094
